api_id,module,kind,qualified_name,signature,file_path,start_line
"cn.hutool.core.net.multipart::MultipartRequestInputStream::isBoundary#boolean (byte b)",hutool-core,method,cn.hutool.core.net.multipart::MultipartRequestInputStream::isBoundary,"boolean (byte b)",hutool-core/src/main/java/cn/hutool/core/net/multipart/MultipartRequestInputStream.java,228
cn.hutool.core.net.multipart::UploadFile#,hutool-core,class,cn.hutool.core.net.multipart::UploadFile,"",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,19
"cn.hutool.core.net.multipart::UploadFile::UploadFile#(UploadFileHeader header, UploadSetting setting)",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::UploadFile,"(UploadFileHeader header, UploadSetting setting)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,40
"cn.hutool.core.net.multipart::UploadFile::delete#void ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::delete,"void ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,50
"cn.hutool.core.net.multipart::UploadFile::write#File (String destPath)",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::write,"File (String destPath)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,68
"cn.hutool.core.net.multipart::UploadFile::write#File (File destination)",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::write,"File (File destination)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,83
"cn.hutool.core.net.multipart::UploadFile::getFileContent#byte[] ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::getFileContent,"byte[] ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,111
"cn.hutool.core.net.multipart::UploadFile::getFileInputStream#InputStream ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::getFileInputStream,"InputStream ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,127
"cn.hutool.core.net.multipart::UploadFile::getHeader#UploadFileHeader ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::getHeader,"UploadFileHeader ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,144
"cn.hutool.core.net.multipart::UploadFile::getFileName#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::getFileName,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,151
"cn.hutool.core.net.multipart::UploadFile::size#long ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::size,"long ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,160
"cn.hutool.core.net.multipart::UploadFile::isUploaded#boolean ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::isUploaded,"boolean ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,167
"cn.hutool.core.net.multipart::UploadFile::isInMemory#boolean ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFile::isInMemory,"boolean ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFile.java,174
cn.hutool.core.net.multipart::UploadFileHeader#,hutool-core,class,cn.hutool.core.net.multipart::UploadFileHeader,"",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,12
"cn.hutool.core.net.multipart::UploadFileHeader::isFile#boolean ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::isFile,"boolean ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,39
"cn.hutool.core.net.multipart::UploadFileHeader::getFormFieldName#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getFormFieldName,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,48
"cn.hutool.core.net.multipart::UploadFileHeader::getFormFileName#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getFormFileName,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,57
"cn.hutool.core.net.multipart::UploadFileHeader::getFileName#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getFileName,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,66
"cn.hutool.core.net.multipart::UploadFileHeader::getContentType#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getContentType,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,78
"cn.hutool.core.net.multipart::UploadFileHeader::getMimeType#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getMimeType,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,87
"cn.hutool.core.net.multipart::UploadFileHeader::getMimeSubtype#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getMimeSubtype,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,96
"cn.hutool.core.net.multipart::UploadFileHeader::getContentDisposition#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadFileHeader::getContentDisposition,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadFileHeader.java,105
cn.hutool.core.net.multipart::UploadSetting#,hutool-core,class,cn.hutool.core.net.multipart::UploadSetting,"",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,9
cn.hutool.core.net.multipart::UploadSetting::UploadSetting#(),hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::UploadSetting,(),hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,22
"cn.hutool.core.net.multipart::UploadSetting::getMaxFileSize#long ()",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::getMaxFileSize,"long ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,29
"cn.hutool.core.net.multipart::UploadSetting::setMaxFileSize#void (long maxFileSize)",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::setMaxFileSize,"void (long maxFileSize)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,38
"cn.hutool.core.net.multipart::UploadSetting::getMemoryThreshold#int ()",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::getMemoryThreshold,"int ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,45
"cn.hutool.core.net.multipart::UploadSetting::setMemoryThreshold#void (int memoryThreshold)",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::setMemoryThreshold,"void (int memoryThreshold)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,55
"cn.hutool.core.net.multipart::UploadSetting::getTmpUploadPath#String ()",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::getTmpUploadPath,"String ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,62
"cn.hutool.core.net.multipart::UploadSetting::setTmpUploadPath#void (String tmpUploadPath)",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::setTmpUploadPath,"void (String tmpUploadPath)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,71
"cn.hutool.core.net.multipart::UploadSetting::getFileExts#String[] ()",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::getFileExts,"String[] ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,78
"cn.hutool.core.net.multipart::UploadSetting::setFileExts#void (String[] fileExts)",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::setFileExts,"void (String[] fileExts)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,88
"cn.hutool.core.net.multipart::UploadSetting::isAllowFileExts#boolean ()",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::isAllowFileExts,"boolean ()",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,97
"cn.hutool.core.net.multipart::UploadSetting::setAllowFileExts#void (boolean isAllowFileExts)",hutool-core,method,cn.hutool.core.net.multipart::UploadSetting::setAllowFileExts,"void (boolean isAllowFileExts)",hutool-core/src/main/java/cn/hutool/core/net/multipart/UploadSetting.java,106
cn.hutool.core.net.url::UrlBuilder#,hutool-core,class,cn.hutool.core.net.url::UrlBuilder,"",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,29
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (URI uri, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (URI uri, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,75
"cn.hutool.core.net.url::UrlBuilder::ofHttpWithoutEncode#UrlBuilder (String httpUrl)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::ofHttpWithoutEncode,"UrlBuilder (String httpUrl)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,87
"cn.hutool.core.net.url::UrlBuilder::ofHttp#UrlBuilder (String httpUrl)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::ofHttp,"UrlBuilder (String httpUrl)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,98
"cn.hutool.core.net.url::UrlBuilder::ofHttp#UrlBuilder (String httpUrl, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::ofHttp,"UrlBuilder (String httpUrl, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,109
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (String url)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (String url)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,125
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (String url, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (String url, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,136
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (URL url, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (URL url, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,148
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (String scheme, String host, int port, String path, String query, String fragment, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (String scheme, String host, int port, String path, String query, String fragment, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,164
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder (String scheme, String host, int port, UrlPath path, UrlQuery query, String fragment, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder (String scheme, String host, int port, UrlPath path, UrlQuery query, String fragment, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,182
"cn.hutool.core.net.url::UrlBuilder::create#UrlBuilder ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::create,"UrlBuilder ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,192
"cn.hutool.core.net.url::UrlBuilder::of#UrlBuilder ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::of,"UrlBuilder ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,202
cn.hutool.core.net.url::UrlBuilder::UrlBuilder#(),hutool-core,method,cn.hutool.core.net.url::UrlBuilder::UrlBuilder,(),hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,209
"cn.hutool.core.net.url::UrlBuilder::UrlBuilder#(String scheme, String host, int port, UrlPath path, UrlQuery query, String fragment, Charset charset)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::UrlBuilder,"(String scheme, String host, int port, UrlPath path, UrlQuery query, String fragment, Charset charset)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,224
"cn.hutool.core.net.url::UrlBuilder::getScheme#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getScheme,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,241
"cn.hutool.core.net.url::UrlBuilder::getSchemeWithDefault#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getSchemeWithDefault,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,250
"cn.hutool.core.net.url::UrlBuilder::setScheme#UrlBuilder (String scheme)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setScheme,"UrlBuilder (String scheme)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,260
"cn.hutool.core.net.url::UrlBuilder::getHost#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getHost,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,270
"cn.hutool.core.net.url::UrlBuilder::setHost#UrlBuilder (String host)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setHost,"UrlBuilder (String host)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,280
"cn.hutool.core.net.url::UrlBuilder::getPort#int ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getPort,"int ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,290
"cn.hutool.core.net.url::UrlBuilder::getPortWithDefault#int ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getPortWithDefault,"int ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,299
"cn.hutool.core.net.url::UrlBuilder::setPort#UrlBuilder (int port)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setPort,"UrlBuilder (int port)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,314
"cn.hutool.core.net.url::UrlBuilder::getAuthority#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getAuthority,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,324
"cn.hutool.core.net.url::UrlBuilder::getPath#UrlPath ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getPath,"UrlPath ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,333
"cn.hutool.core.net.url::UrlBuilder::getPathStr#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getPathStr,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,342
"cn.hutool.core.net.url::UrlBuilder::setWithEndTag#UrlBuilder (boolean withEngTag)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setWithEndTag,"UrlBuilder (boolean withEngTag)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,353
"cn.hutool.core.net.url::UrlBuilder::setPath#UrlBuilder (UrlPath path)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setPath,"UrlBuilder (UrlPath path)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,368
"cn.hutool.core.net.url::UrlBuilder::addPath#UrlBuilder (CharSequence path)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::addPath,"UrlBuilder (CharSequence path)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,379
"cn.hutool.core.net.url::UrlBuilder::addPathSegment#UrlBuilder (CharSequence segment)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::addPathSegment,"UrlBuilder (CharSequence segment)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,391
"cn.hutool.core.net.url::UrlBuilder::appendPath#UrlBuilder (CharSequence path)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::appendPath,"UrlBuilder (CharSequence path)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,409
"cn.hutool.core.net.url::UrlBuilder::getQuery#UrlQuery ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getQuery,"UrlQuery ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,420
"cn.hutool.core.net.url::UrlBuilder::getQueryStr#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getQueryStr,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,429
"cn.hutool.core.net.url::UrlBuilder::setQuery#UrlBuilder (UrlQuery query)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::setQuery,"UrlBuilder (UrlQuery query)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,439
"cn.hutool.core.net.url::UrlBuilder::addQuery#UrlBuilder (String key, Object value)",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::addQuery,"UrlBuilder (String key, Object value)",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,451
"cn.hutool.core.net.url::UrlBuilder::getFragment#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getFragment,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,468
"cn.hutool.core.net.url::UrlBuilder::getFragmentEncoded#String ()",hutool-core,method,cn.hutool.core.net.url::UrlBuilder::getFragmentEncoded,"String ()",hutool-core/src/main/java/cn/hutool/core/net/url/UrlBuilder.java,477
